Filename,Actual,Predicted,Title,Author
49651.txt,1978,1905.3084630096666,Tedric,Edward Elmer Smith
4972.txt,1983,1891.0175865812305,"Frederick Chopin as a Man and Musician, Volume 2",Frederick Niecks
49762.txt,1953,1910.7364962641107,Diagnosis,R. A. Palmer
49829-0.txt,1975,1927.3368571671872,The Geological History of Fossil Butte National Monument and Fossil Basin,Paul Orman McGrew
49829-8.txt,1975,1927.3367800854921,The Geological History of Fossil Butte National Monument and Fossil Basin,Paul Orman McGrew
49966-0.txt,1954,1914.3221765220633,"Geology of Devils Tower National Monument, Wyoming",Charles S. Robinson
49966-8.txt,1954,1914.3233009881544,"Geology of Devils Tower National Monument, Wyoming",Charles S. Robinson
4998-8.txt,1954,1879.1056936263283,"The Notebooks of Leonardo Da Vinci, Volume 1",Leonardo Da Vinci
49980-0.txt,1958,1910.8339584873288,Historical Guide to Old Charlottesville,Mary Rawlings
49991.txt,1952,1916.0860259754024,The First Book of Eskimos,Franklin Brewster Folsom
5000-8.txt,1970,1873.3859474523065,"The Notebooks of Leonardo Da Vinci, Complete",Leonardo Da Vinci
50014-0.txt,1956,1926.031326439715,The Trail of the Green Doll,Margaret Sutton
50014-8.txt,1956,1926.031326439715,The Trail of the Green Doll,Margaret Sutton
50022-8.txt,1960,1940.479198064258,The Wailing Asteroid,Murray Leinster
50063-8.txt,1957,1941.804380759055,People Minus X,Raymond Zinke Gallun
50138.txt,1957,1950.1467806498933,Doomsday Eve,Robert Moore Williams
50148-8.txt,1971,1923.8253093466355,Looking Forward,Arthur Bird
50148.txt,1971,1923.9233962130586,Looking Forward,Arthur Bird
50225-0.txt,1959,1952.9692891669001,Danger at Mormon Crossing,Roger Barlow
50225-8.txt,1959,1952.9692891669001,Danger at Mormon Crossing,Roger Barlow
50226-0.txt,1953,1920.9222099810797,Serge Prokofieff and his Orchestral Music,Louis Biancolli
50226-8.txt,1953,1920.9222099810788,Serge Prokofieff and his Orchestral Music,Louis Biancolli
50227-8.txt,1952,1909.523969674178,Richard Strauss,Herbert F. Peyser
50227.txt,1952,1909.5156482385694,Richard Strauss,Herbert F. Peyser
50238-0.txt,1959,1936.0999654075833,Stormy Voyage,Robert Leckie
50238-8.txt,1959,1936.0999654075842,Stormy Voyage,Robert Leckie
50238.txt,1959,1936.0745583592275,Stormy Voyage,Robert Leckie
50242-0.txt,1951,1914.415719675558,Ludwig van Beethoven,Pitts Sanborn
50256-0.txt,1959,1944.0203861164723,Black Treasure,Roger Barlow
50256-8.txt,1959,1944.0203933789794,Black Treasure,Roger Barlow
50257-0.txt,1959,1947.4667288152864,Fire at Red Lake,Roger Barlow
50257-8.txt,1959,1947.4667288152873,Fire at Red Lake,Roger Barlow
50290-8.txt,1957,1942.2982634901834,Space Station 1,Frank Belknap Long
50320-0.txt,1959,1953.0491112471818,Secret Mission to Alaska,Roger Barlow
50320-8.txt,1959,1953.0491112471832,Secret Mission to Alaska,Roger Barlow
50321-0.txt,1973,1913.2096705616377,Fifty Birds of Town and City,Bob Hines
50321-8.txt,1973,1913.2096705616377,Fifty Birds of Town and City,Bob Hines
50353-0.txt,1959,1937.9647506645322,Troubled Waters,Robert Leckie
50381-0.txt,1962,1911.4084795136944,Colter's Hell and Jackson's Hole,Merrill J. Mattes
50381-8.txt,1962,1911.4084795136926,Colter's Hell and Jackson's Hole,Merrill J. Mattes
50406-8.txt,1950,1908.8234152364967,Operation Interstellar,George O. Smith
50441-8.txt,1957,1942.051053224779,Master of Life and Death,Robert Silverberg
50449.txt,1959,1915.1279193290989,Recruit for Andromeda,Milton Lesser
5045.txt,1980,1945.0534959325905,State of the Union Addresses of Jimmy Carter,Jimmy Carter
5048.txt,2000,1942.5375337955088,State of the Union Addresses of William J. Clinton,William J. Clinton
5049.txt,1990,1916.7749772341333,State of the Union Addresses of George W. Bush,George W. Bush
50561.txt,1950,1933.7044012074753,The Dark Other,Stanley G. Weinbaum
50566.txt,1964,1920.5168308681314,Falcons of Narabedla,Marion Zimmer Bradley
50570-0.txt,1962,1914.4302727120964,Custis-Lee Mansion,Murray H. Nelligan
50570-8.txt,1962,1914.4302727120973,Custis-Lee Mansion,Murray H. Nelligan
50571-8.txt,1957,1935.0386049479105,The Green Odyssey,Philip José Farmer
50604-0.txt,1959,1936.7485242859316,The Phantom Friend,Margaret Sutton
50604-8.txt,1959,1936.7485170234247,The Phantom Friend,Margaret Sutton
50668.txt,1960,1933.6218472725157,The Secret Martians,Jack Sharkey
50682.txt,1955,1937.719679049978,The Planet Mappers,E. Everett Evans
50693-0.txt,2000,1914.3856677411827,Battlefields of the Marne 1914,Michelin & Cie
50702.txt,1955,1943.0586885708042,Venus Boy,Lee Sutton
50713.txt,1956,1944.2812391922193,One Against the Moon,Donald A. Wollheim
50736.txt,1955,1943.6890983550695,Address: Centauri,F. L. Wallace
50783-8.txt,1951,1935.4413720826778,The Alien,Raymond F. Jones
50819.txt,1953,1908.569501887882,A Bad Day for Sales,Fritz Leiber
50828-0.txt,1964,1930.9901346769786,The Bark Canoes and Skin Boats of North America,Edwin Tappan Adney and Howard Irving Chapelle
50848.txt,1982,1915.6272513118106,Soldier Boy,Michael Shaara
50863.txt,1955,1911.5342063419216,Alien Minds,E. Everett Evans
50934.txt,1955,1912.1414127114197,Augusta Tabor,Caroline Bancroft
50948.txt,1955,1912.4539300463932,Of All Possible Worlds,William Tenn
50952-0.txt,1987,1904.9334396048723,The Heart of the Alleghanies,Wilbur G. Zeigler
50971.txt,1977,1916.0004880892334,The Problem Makers,Robert P. Hoskins
50988.txt,1962,1918.5872332677689,Bodyguard,Christopher Grimm
51046.txt,1951,1913.9368289406075,...And It Comes Out Here,Lester del Rey
51048-0.txt,1974,1935.4087565089483,The Geologic Story of Canyonlands National Park,S. W. Lohman
51048-8.txt,1974,1935.423092331236,The Geologic Story of Canyonlands National Park,S. W. Lohman
51068-0.txt,1951,1910.852799914549,Agatized Rainbows,Harold J. Brodrick
51068.txt,1951,1910.852817782823,Agatized Rainbows,Harold J. Brodrick
51082.txt,1950,1909.9875572131275,Coming Attraction,Fritz Leiber
51116-0.txt,1975,1936.5281245668154,The Geologic Story of Arches National Park,S. W. Lohman
51116-8.txt,1975,1936.5435575452623,The Geologic Story of Arches National Park,S. W. Lohman
51125.txt,1962,1951.4374100447117,Mars is my Destination,Frank Belknap Long
51210.txt,1960,1914.6144903470854,"I, the Unspeakable",Walt Sheldon
51233.txt,1951,1909.9848732793803,The Marching Morons,C.M. Kornbluth
51267.txt,1985,1921.0465113034434,End as a Hero,Keith Laumer
51305.txt,1957,1908.0944325732137,Confidence Game,Jim Harmon
51397.txt,1969,1907.4953558499265,People Soup,Alan Arkin
51422-0.txt,1962,1907.1660869523807,In the path of the alphabet,Frances Jermain
51436.txt,1958,1915.2010162035124,Bullet With His Name,Fritz Leiber
51461.txt,1951,1910.9086174930271,A Pail of Air,Fritz Leiber
51493.txt,1992,1908.9929567964184,Kreativity For Kats,Fritz Leiber
51538-0.txt,1960,1931.354917300061,Brazilian Gold Mine Mystery,Andy Adams
51538.txt,1960,1931.3549173000574,Brazilian Gold Mine Mystery,Andy Adams
51608-0.txt,1960,1941.3604701862105,Mystery of the Chinese Ring,Andy Adams
51608.txt,1960,1941.3604701862105,Mystery of the Chinese Ring,Andy Adams
51651-8.txt,1962,1917.9854534809392,Conditionally Human,Walter M. Miller
51678-0.txt,1961,1933.1314292161949,Unique Ghost Towns and Mountain Spots,Caroline Bancroft
51678-8.txt,1961,1933.1314292161985,Unique Ghost Towns and Mountain Spots,Caroline Bancroft
51687.txt,1997,1911.538793553234,The Spy in the Elevator,Donald E. Westlake
51693-0.txt,1950,1909.0763042463886,The Brownie Scouts in the Cherry Festival,Mildred A. Wirt
51696-0.txt,1952,1912.5301892115433,The Brownie Scouts at Silver Beach,Mildred A. Wirt
51712-8.txt,1962,1934.983508061404,A Trace of Memory,Keith Laumer
51755-0.txt,1960,1937.1655997712064,Hawaiian Sea Hunt Mystery,Andy Adams
51755.txt,1960,1937.1655997712064,Hawaiian Sea Hunt Mystery,Andy Adams
51782-8.txt,1964,1912.0976980894245,Doctor,Murray Leinster
51804.txt,1965,1940.6469256500352,Plague of Pythons,Frederik Pohl
51809.txt,1979,1918.4475004432977,Survival Kit,Frederik Pohl
51814-8.txt,1955,1940.0937146961157,Preferred Risk,Edson McCann
51830.txt,1962,1946.8329389955222,Mystery of the Ambush in India,Andy Adams
51836-0.txt,1951,1951.1001127240127,"Motion pictures, 1912-1939",Library of Congress
51842.txt,1967,1920.0682325171254,Beyond Bedlam,Wyman Guin
51845-8.txt,1959,1931.9412938240052,Wolfbane,Frederik Pohl
51854-8.txt,1950,1928.001618657513,The Rat Race,Jay Franklin
51855-8.txt,1963,1938.738659142477,Slave Planet,Laurence Janifer
51866.txt,1962,1942.2366066831578,D-99,H.B. Fyfe
